Name;Longitude;Latitude
Villanueva del Río y Minas;-5.714389;37.6601
Villaverde del Río;-5.873684;37.58805
Viso del Alcor (El);-5.719357;37.38826
Abiego;-0.0710325;42.12121
Abizanda;0.1962168;42.24253
Adahuesca;-0.0074547;42.14478
Agüero;-0.7945753;42.35485
Aínsa-Sobrarbe;0.1469093;42.41556
Aisa;0.6169444;42.68278
Albalate de Cinca;0.145821;41.72295
Albalatillo;-0.1505924;41.73671
Albelda;0.4611521;41.86542
Albero Alto;-0.3374676;42.05005
Albero Bajo;-0.3813607;42.0252
Alberuela de Tubo;-0.2136612;41.9088
Alcalá de Gurrea;-0.6856087;42.06782
Alcalá del Obispo;-0.2930976;42.07784
Alcampell;0.4318866;41.9059
Alcolea de Cinca;0.1180138;41.71719
Alcubierre;-0.4514643;41.8068
Alerre;-0.462901;42.16312
Alfántega;0.1477768;41.82908
Almudévar;-0.5796334;42.03736
Almunia de San Juan;0.24484;41.93567
Almuniente;-0.4104751;41.94961
Alquézar;0.0240388;42.17119
Altorricón;0.4131394;41.80322
Angüés;-0.153561;42.11126
Ansó;-0.8281171;42.75754
Antillón;-0.1623112;42.0359
Aragüés del Puerto;-0.6700809;42.70673
Arén;0.7209243;42.25887
Argavieso;-0.2790706;42.05301
Arguis;-0.4385688;42.31468
Ayerbe;-0.6887537;42.27497
Azanuy-Alins;0.3116778;41.9738
Azara;-0.0314073;42.06894
Azlor;-0.0439338;42.09446
Baélls;0.4596325;41.95377
Bailo;-0.8113827;42.51
Baldellou;0.5468061;41.91793
Ballobar;0.1911941;41.62202
Banastás;-0.4504838;42.18112
Barbastro;0.1239805;42.0348
Barbués;-0.419158;41.97961
Barbuñales;-0.0875083;42.02539
Bárcabo;0.0694723;42.24125
Belver de Cinca;0.1784385;41.68973
Benabarre;0.4791799;42.10639
Benasque;0.5239731;42.60514
Berbegal;-0.0015523;41.96134
Bielsa;0.2184766;42.6338
Bierge;-0.0829719;42.16133
Biescas;-0.3246984;42.62798
Binaced;0.2010187;41.82656
Binéfar;0.2937235;41.85286
Bisaurri;0.5070404;42.4967
Biscarrués;-0.7515044;42.22821
Blecua y Torres;-0.1870271;42.05741
Boltaña;0.0698157;42.44247
Bonansa;0.6676375;42.4271
Borau;-0.5881645;42.65874
Broto;-0.1235453;42.60481
Caldearenas;-0.4999619;42.39699
Campo;0.3940125;42.40875
Camporrélls;0.5218998;41.95886
Canal de Berdún;-0.8584673;42.60377
Candasnos;0.0641451;41.50383
Canfranc;-0.5256487;42.71557
Capdesaso;-0.1854229;41.84393
Capella;0.3961923;42.19704
Casbas de Huesca;-0.1404078;42.15627
Castejón de Monegros;-0.2399075;41.61756
Castejón de Sos;0.4930989;42.5132
Castejón del Puente;0.1569228;41.96238
Castelflorite;-0.0215957;41.80238
Castiello de Jaca;-0.5506048;42.6319
Castigaleu;0.5783337;42.20435
Castillazuelo;0.0654169;42.06716
Castillonroy;0.5141938;41.88442
Chalamera;0.1619226;41.66556
Chía;0.4657107;42.52047
Chimillas;-0.4507998;42.17066
Colungo;0.0645458;42.17274
Esplús;0.2743229;41.79845
Estada;0.2348273;42.07153
Estadilla;0.2439407;42.056
Estopiñán del Castillo;0.5428858;41.99734
Fago;-0.8654409;42.73519
Fanlo;-0.0211814;42.58699
Fiscal;-0.1211532;42.49565
Fonz;0.2583155;42.01005
Foradada del Toscar;0.3507822;42.41026
Fraga;0.3489263;41.52243
Fueva (La);0.2807868;42.45247
Gistaín;0.3360597;42.59116
Grado (El);0.2234078;42.15097
Grañén;-0.3692021;41.93995
Graus;0.3389097;42.19274
Gurrea de Gállego;-0.7621484;42.01335
Hoz de Jaca;-0.3062892;42.69039
Hoz y Costean;0.1333333;42.13334
Huerto;-0.1666296;41.93188
Huesca;-0.408898;42.1401
Ibieca;-0.2077939;42.16119
Igriés;-0.4315612;42.21444
Ilche;0.0574015;41.95788
Isábena;0.527;42.31
Jaca;-0.5494531;42.57101
Jasa;-0.665348;42.69462
Labuerda;0.1346856;42.452
Laluenga;-0.0464519;42.00335
Lalueza;-0.255536;41.84184
Lanaja;-0.32952;41.77214
Laperdiguera;-0.0464749;41.99125
Lascellas-Ponzano;-0.075216;42.06499
Lascuarre;0.5159816;42.19926
Laspaúles;0.5984959;42.47078
Laspuña;0.1536913;42.50342
Loarre;-0.6249158;42.31464
Loporzano;-0.324034;42.16131
Loscorrales;-0.6408842;42.25349
Lupiñén-Ortilla;-0.5807649;42.17545
Monesma y Cajigar;0.5972991;42.26012
Monflorite-Lascasas;-0.3563396;42.09462
Montanuy;0.6956547;42.46497
Monzón;0.1946406;41.91031
Naval;0.152271;42.1935
Novales;-0.2884137;42.03196
Nueno;-0.4402177;42.26603
Olvena;0.2596299;42.10948
Ontiñena;0.0884791;41.67529
Osso de Cinca;0.1914486;41.66531
Palo;0.24378;42.32282
Panticosa;-0.282123;42.72368
Peñalba;-0.0384445;41.50001
Peñas de Riglos (Las);-0.7268404;42.34886
Peralta de Alcofea;-0.0664381;41.93196
Peralta de Calasanz;0.3936722;42.01811
Peraltilla;-0.0169962;42.05527
Perarrúa;0.3514397;42.26766
Pertusa;-0.1273263;42.00211
Piracés;-0.3173049;42.00398
Plan;-0.3333333;42.56667
Poleñino;-0.3096014;41.87049
Pozán de Vero;0.0336244;42.08028
Puebla de Castro (La);0.2874012;42.14466
Puente de Montañana;0.6935181;42.15042
Puente la Reina de Jaca;-0.787348;42.56241
Puértolas;0.132426;42.54812
Pueyo de Araguás (El);0.1618542;42.44161
Pueyo de Santa Cruz;0.1572041;41.85814
Quicena;-0.3585494;42.14807
Robres;-0.4609118;41.86637
Sabiñánigo;-0.3650786;42.5197
Sahún;0.4648095;42.57606
Salas Altas;0.0712943;42.11472
Salas Bajas;0.0836292;42.09966
Salillas;-0.2247787;41.99313
Sallent de Gállego;-0.3347842;42.77204
San Esteban de Litera;0.3258535;41.90414
San Juan de Plan;0.3445169;42.5874
San Miguel del Cinca;0.0761111;41.82222
Sangarrén;-0.4311999;42.01752
Santa Cilia;-0.7136365;42.56117
Santa Cruz de la Serós;-0.6743599;42.52251
Santa María de Dulcis;0.0238889;42.12139
Santaliestra y San Quílez;0.3654154;42.30676
Sariñena;-0.1572419;41.79218
Secastilla;0.2667636;42.18098
Seira;0.4298865;42.48045
Sena;-0.0437513;41.71468
Senés de Alcubierre;-0.4904756;41.90733
Sesa;-0.2454906;41.99627
Sesué;0.4727303;42.55166
Siétamo;-0.2796467;42.12341
Sopeira;0.7468303;42.31677
Sotonera (La);-0.5446912;42.25468
Tamarite de Litera;0.4220118;41.86698
Tardienta;-0.538924;41.97935
Tella-Sin;0.2;42.58333
Tierz;-0.3533829;42.13257
Tolva;0.56399;42.11551
Torla;-0.1106253;42.62793
Torralba de Aragón;-0.5106578;41.93518
Torre la Ribera;0.5268245;42.37292
Torrente de Cinca;0.3348973;41.47287
Torres de Alcanadre;-0.1109713;41.968
Torres de Barbués;-0.4323657;41.95996
Tramaced;-0.2976621;41.97267
Valfarta;-0.1338425;41.55791
Valle de Bardají;0.4666667;42.43333
Valle de Hecho;-0.7503078;42.7395
Valle de Lierp;0.489;42.38
Velilla de Cinca;0.261464;41.587
Vencillón;0.3219554;41.7051
Veracruz;0.610943;42.38238
Viacamp y Litera;0.6159651;42.12725
Vicién;-0.4401985;42.0555
Villanova;0.4618572;42.54668
Villanúa;-0.5308006;42.67982
Villanueva de Sigena;-0.0088677;41.71533
Yebra de Basa;-0.2820295;42.48631
Yésero;-0.2497312;42.61928
Zaidín;0.266089;41.60407
Ababuj;-0.8077833;40.54846
Abejuela;-0.8941151;39.91035
Aguatón;-1.234348;40.67128
Aguaviva;-0.197559;40.82281
Aguilar del Alfambra;-0.7964078;40.59013
Alacón;-0.6967831;41.02371
Alba;-1.345689;40.61812
Albalate del Arzobispo;-0.510963;41.12081
Albarracín;-1.444402;40.40652
Albentosa;-0.7695187;40.10305
Alcaine;-0.7054526;40.95359
Alcalá de la Selva;-0.7197202;40.37181
Alcañiz;-0.1306302;41.04895
Alcorisa;-0.3806293;40.89169
Alfambra;-1.033759;40.54725
Aliaga;-0.7019678;40.67419
Allepuz;-0.7275794;40.49272
Alloza;-0.5302091;40.96944
Allueva;-1.042622;40.98565
Almohaja;-1.437312;40.60515
Alobras;-1.388046;40.17833
Alpeñés;-1.065551;40.79881
Anadón;-0.9833327;40.98174
Andorra;-0.4436573;40.97544
Arcos de las Salinas;-1.042252;39.99099
Arens de Lledó;0.2717271;40.99172
Argente;-1.163326;40.68888
Ariño;-0.5921203;41.03015
Azaila;-0.4952874;41.29047
Bádenas;-1.121329;41.09168
Báguena;-1.356289;41.04003
Bañón;-1.190015;40.83926
Barrachina;-1.140161;40.89761
Bea;-1.146732;41.03651
Beceite;0.1795601;40.83106
Bello;-1.499419;40.92228
Belmonte de San José;-0.0630138;40.87395
Berge;-0.426644;40.85691
Bezas;-1.32469;40.33197
Blancas;-1.48246;40.81325
Blesa;-0.8843605;41.05129
Bordón;-0.3218952;40.68736
Bronchales;-1.589083;40.50909
Bueña;-1.267302;40.70864
Burbáguena;-1.337462;41.01594
Cabra de Mora;-0.8070812;40.31739
Calaceite;0.1883228;41.01737
Calamocha;-1.300972;40.92026
Calanda;-0.2341148;40.94182
Calomarde;-1.575251;40.37254
Camañas;-1.137267;40.64226
Camarena de la Sierra;-1.040907;40.1476
Camarillas;-0.7541127;40.61241
Caminreal;-1.325887;40.83794
Cañada de Benatanduz;-0.5349099;40.58067
Cañada de Verich (La);-0.0995028;40.86644
Cañada Vellida;-0.9136373;40.7075
Cañizar del Olivar;-0.6457179;40.81605
Cantavieja;-0.4055863;40.52803
Cascante del Río;-1.11522;40.1959
Castejón de Tornos;-1.425183;40.99822
Castel de Cabra;-0.6970078;40.80246
Castellar (El);-0.8173128;40.36524
Castellote;-0.3202745;40.80043
Castelnou;-0.364945;41.22842
Castelserás;-0.1479251;40.98142
Cedrillas;-0.8514571;40.43633
Celadas;-1.1496;40.4751
Cella;-1.286764;40.4551
Cerollera (La);-0.055186;40.84003
Codoñera (La);-0.0862302;40.93358
Corbalán;-0.9857588;40.4036
Cortes de Aragón;-0.8356173;40.97435
Cosa;-1.136364;40.8343
Cretas;0.2118405;40.92919
Crivillén;-0.5752621;40.88327
Cuba (La);-0.2970706;40.59166
Cubla;-1.079226;40.21148
Cucalón;-1.214002;41.08574
Cuervo (El);-1.325314;40.15096
Cuevas de Almudén;-0.8305358;40.71449
Cuevas Labradas;-1.05266;40.45322
Ejulve;-0.5545593;40.77497
Escorihuela;-0.9731783;40.54573
Escucha;-0.8095553;40.79532
Estercuel;-0.63077;40.85538
Ferreruela de Huerva;-1.233128;41.06351
Fonfría;-1.08479;40.99593
Formiche Alto;-0.8938176;40.32515
Fórnoles;-0.0040137;40.89391
Fortanete;-0.523106;40.50564
Foz-Calanda;-0.2674085;40.92335
Fresneda (La);0.0749166;40.928
Frías de Albarracín;-1.61514;40.33777
Fuenferrada;-1.011204;40.86872
Fuentes Calientes;-0.9790183;40.70115
Fuentes Claras;-1.323613;40.86362
Fuentes de Rubielos;-0.6190795;40.16914
Fuentespalda;0.0646729;40.80629
Galve;-0.8808522;40.65557
Gargallo;-0.5847404;40.83582
Gea de Albarracín;-1.34803;40.41083
Ginebrosa (La);-0.1334234;40.87043
Griegos;-1.710974;40.42653
Guadalaviar;-1.717363;40.38779
Gúdar;-0.720406;40.44069
Híjar;-0.451008;41.17572
Hinojosa de Jarque;-0.78589;40.69128
Hoz de la Vieja (La);-0.8433804;40.92379
Huesa del Común;-0.919908;41.00974
Iglesuela del Cid (La);-0.3190694;40.48194
Jabaloyas;-1.407509;40.24036
Jarque de la Val;-0.801036;40.70321
Jatiel;-0.3813306;41.21877
Jorcas;-0.7536469;40.54332
Josa;-0.7673877;40.95604
Lagueruela;-1.192358;41.04225
Lanzuela;-1.204139;41.09767
Libros;-1.234506;40.16194
Lidón;-1.11308;40.71624
Linares de Mora;-0.5739371;40.32256
Lledó;0.2769528;40.95488
Loscos;-1.044818;41.08124
Maicas;-0.8897479;40.966
Manzanera;-0.8298928;40.05788
Martín del Río;-0.895496;40.84419
Mas de las Matas;-0.2415907;40.83395
Mata de los Olmos (La);-0.5210474;40.86584
Mazaleón;0.1039728;41.04979
Mezquita de Jarque;-0.8684379;40.72208
Mirambel;-0.3423839;40.58709
Miravete de la Sierra;-0.6942516;40.57729
Molinos;-0.450496;40.81963
Monforte de Moyuela;-1.014965;41.05423
Monreal del Campo;-1.354099;40.7903
Monroyo;-0.0317478;40.7874
Montalbán;-0.7995237;40.83571
Monteagudo del Castillo;-0.8180161;40.45858
Monterde de Albarracín;-1.491821;40.49734
Mora de Rubielos;-0.7525505;40.25319
Moscardón;-1.537196;40.33262
Mosqueruela;-0.4491089;40.36135
Muniesa;-0.8120759;41.03386
Noguera de Albarracín;-1.597306;40.46058
Nogueras;-1.066893;41.13451
Nogueruelas;-0.637303;40.23698
Obón;-0.7230815;40.90473
Odón;-1.567813;40.88443
Ojos Negros;-1.500031;40.73796
Olba;-0.6249871;40.13258
Oliete;-0.6744237;40.99805
Olmos (Los);-0.4884439;40.87758
Orihuela del Tremedal;-1.649716;40.55058
Orrios;-0.9876969;40.58663
Palomar de Arroyos;-0.7503164;40.77993
Pancrudo;-1.029473;40.76154
Parras de Castellote (Las);-0.2433772;40.77547
Peñarroya de Tastavins;0.0393172;40.75538
Peracense;-1.469499;40.64172
Peralejos;-1.0332;40.48456
Perales del Alfambra;-1.003348;40.63414
Pitarque;-0.5922781;40.64859
Plou;-0.8543398;40.99202
Pobo (El);-0.8608847;40.50883
Portellada (La);0.0554401;40.88211
Pozondón;-1.470096;40.56161
Pozuel del Campo;-1.506898;40.77131
Puebla de Híjar (La);-0.443926;41.2209
Puebla de Valverde (La);-0.9297862;40.2247
Puertomingalvo;-0.4600198;40.26479
Ráfales;0.0208083;40.83759
Rillo;-0.9954608;40.72252
Riodeva;-1.148196;40.11693
Ródenas;-1.516299;40.64137
Royuela;-1.512188;40.37698
Rubiales;-1.269214;40.27658
Rubielos de la Cérida;-1.212446;40.77098
Rubielos de Mora;-0.6514604;40.19006
Salcedillo;-1.005372;40.96213
Saldón;-1.428428;40.32478
Samper de Calanda;-0.390319;41.19006
San Agustín;-0.6927521;40.05976
San Martín del Río;-1.386255;41.06547
Santa Cruz de Nogueras;-1.088758;41.11458
Santa Eulalia;-1.312636;40.56639
Sarrión;-0.815191;40.14188
Segura de los Baños;-0.9511759;40.9402
Seno;-0.3388541;40.81201
Singra;-1.311811;40.65592
Terriente;-1.504428;40.29725
Teruel;-1.10691;40.34411
Toril y Masegoso;-1.486454;40.24846
Tormón;-1.353761;40.20275
Tornos;-1.433829;40.96223
Torralba de los Sisones;-1.459222;40.89043
Torre de Arcas;-0.067632;40.75116
Torre de las Arcas;-0.7188649;40.84147
Torre del Compte;0.109912;40.93546
Torre los Negros;-1.097085;40.8533
Torrecilla de Alcañiz;-0.0919182;40.96016
Torrecilla del Rebollar;-1.071651;40.91006
Torrelacárcel;-1.304147;40.61382
Torremocha de Jiloca;-1.297152;40.59011
Torres de Albarracín;-1.532242;40.42721
Torrevelilla;-0.1098415;40.90303
Torrijas;-0.9575675;40.02264
Torrijo del Campo;-1.336394;40.82687
Tramacastiel;-1.240698;40.18864
Tramacastilla;-1.56905;40.43096
Tronchón;-0.3990553;40.62114
Urrea de Gaén;-0.4705417;41.16009
Utrillas;-0.843052;40.81327
Valacloche;-1.091322;40.19118
Valbona;-0.8106206;40.22942
Valdealgorfa;-0.0347835;40.99085
Valdecuenca;-1.406765;40.29699
Valdelinares;-0.6063926;40.3917
Valdeltormo;0.084194;40.98577
Valderrobres;0.1556791;40.87544
Valjunquera;0.0259745;40.95302
Vallecillo (El);-1.566361;40.2346
Veguillas de la Sierra;-1.406137;40.15477
Villafranca del Campo;-1.347499;40.69447
Villahermosa del Campo;-1.246205;41.10942
Villanueva del Rebollar de la Sierra;-1.009121;40.8915
Villar del Cobo;-1.673985;40.39555
Villar del Salz;-1.49918;40.68233
Villarluengo;-0.5297248;40.64831
Villarquemado;-1.267652;40.51945
Villarroya de los Pinares;-0.6699603;40.53041
Villastar;-1.152892;40.28053
Villel;-1.187274;40.23469
Vinaceite;-0.5779686;41.26624
Visiedo;-1.098317;40.68581
Vivel del Río Martín;-0.9402806;40.87017
Zoma (La);-0.618576;40.78397
Abanto;-1.698687;41.13691
Acered;-1.604282;41.17023
Agón;-1.452092;41.85692
Aguarón;-1.26809;41.33798
Aguilón;-1.046726;41.29503
Ainzón;-1.520205;41.81704
Aladrén;-1.155967;41.24913
Alagón;-1.121953;41.77036
Alarba;-1.613624;41.20458
Alberite de San Juan;-1.470257;41.81969
Albeta;-1.499618;41.8273
Alborge;-0.3576005;41.3348
Alcalá de Ebro;-1.196587;41.81363
Alcalá de Moncayo;-1.696082;41.7863
Alconchel de Ariza;-2.118907;41.20474
Aldehuela de Liestos;-1.701049;41.06451
Alfajarín;-0.7004536;41.61547
Alfamén;-1.246699;41.43915
Alforque;-0.3856694;41.33142
Alhama de Aragón;-1.894019;41.29637
Almochuel;-0.5502118;41.28008
Almolda (La);-0.2092891;41.55248
Almonacid de la Cuba;-0.7920387;41.27913
Almonacid de la Sierra;-1.322687;41.39656
Almunia de Doña Godina (La);-1.37605;41.4774
Alpartir;-1.382381;41.42068
Ambel;-1.617189;41.79573
Anento;-1.333929;41.07045
Aniñón;-1.70492;41.44526
Añón de Moncayo;-1.721207;41.77882
Aranda de Moncayo;-1.791696;41.57757
Arándiga;-1.502472;41.51111
Ardisa;-0.7574904;42.20103
Ariza;-2.053553;41.31088
Artieda;-0.9840556;42.58543
Asín;-1.046718;42.28297
Atea;-1.554076;41.15928
Ateca;-1.793537;41.33101
Azuara;-0.8684728;41.25877
Badules;-1.254127;41.13863
Bagüés;-0.9455563;42.54947
Balconchán;-1.460723;41.08688
Bárboles;-1.188404;41.71191
Bardallur;-1.21231;41.68325
Belchite;-0.7543449;41.3061
Belmonte de Gracián;-1.5459;41.31591
Berdejo;-1.944459;41.56099
Berrueco;-1.466913;40.99079
Biel;-0.9365878;42.38749
Bijuesca;-1.920954;41.54044
Biota;-1.18699;42.26216
Bisimbre;-1.443099;41.85635
Boquiñeni;-1.249734;41.84874
Bordalba;-2.07819;41.41724
Borja;-1.531878;41.83517
Botorrita;-1.030539;41.50915
Brea de Aragón;-1.598545;41.52528
Bubierca;-1.855994;41.31425
Bujaraloz;-0.1492837;41.49786
Bulbuente;-1.602562;41.81774
Bureta;-1.488251;41.81722
Burgo de Ebro (El);-0.7410918;41.57219
Buste (El);-1.602931;41.88599
Cabañas de Ebro;-1.163833;41.79571
Cabolafuente;-2.038758;41.21166
Cadrete;-0.960096;41.55568
Calatayud;-1.647009;41.35432
Calatorao;-1.344612;41.52506
Calcena;-1.717815;41.6562
Calmarza;-1.912225;41.15789
Campillo de Aragón;-1.844533;41.12734
Carenas;-1.797706;41.27814
Cariñena;-1.224118;41.33694
Caspe;-0.0440777;41.234
Castejón de Alarba;-1.636613;41.18377
Castejón de las Armas;-1.812019;41.31018
Castejón de Valdejasa;-0.9950376;41.98233
Castiliscar;-1.274022;42.37669
Cervera de la Cañada;-1.736934;41.43308
Cerveruela;-1.215514;41.21653
Cetina;-1.966748;41.28929
Chiprana;-0.1253972;41.26306
Chodes;-1.480644;41.48694
Cimballa;-1.774756;41.10086
Cinco Olivas;-0.3712549;41.33767
Clarés de Ribota;-1.83879;41.52947
Codo;-0.6999325;41.33324
Codos;-1.374475;41.29329
Contamina;-1.9175;41.30536
Cosuenda;-1.297405;41.36493
Cuarte de Huerva;-0.9310773;41.59271
Cubel;-1.637927;41.09658
Cuerlas (Las);-1.548931;40.95918
Daroca;-1.413934;41.11533
Ejea de los Caballeros;-1.137434;42.12921
Embid de Ariza;-1.971057;41.38058
Encinacorba;-1.276396;41.28462
Épila;-1.2846;41.60128
Erla;-0.948871;42.11683
Escatrón;-0.3247748;41.29251
Fabara;0.1670119;41.17867
Farlete;-0.5062719;41.68092
Fayón;0.3339737;41.24017
Fayos (Los);-1.782601;41.87784
Figueruelas;-1.175401;41.76659
Fombuena;-1.192019;41.14391
Frago (El);-0.9309025;42.27137
Frasno (El);-1.494563;41.41514
Fréscano;-1.450227;41.87501
Fuendejalón;-1.472178;41.76073
Fuendetodos;-0.9598514;41.34285
Fuentes de Ebro;-0.6375385;41.51084
Fuentes de Jiloca;-1.536752;41.22859
Gallocanta;-1.507961;40.99695
Gallur;-1.31786;41.86982
Gelsa;-0.4618234;41.40663
Godojos;-1.863422;41.26862
Gotor;-1.650069;41.54535
Grisel;-1.728725;41.87176
Grisén;-1.162978;41.74393
Herrera de los Navarros;-1.082381;41.21056
Ibdes;-1.834235;41.21877
Illueca;-1.623442;41.53632
Isuerre;-1.055158;42.48816
Jaraba;-1.88306;41.19013
Jarque;-1.678478;41.55592
Jaulín;-0.9948922;41.45332
Joyosa (La);-1.072959;41.74516
Lagata;-0.8047833;41.23999
Langa del Castillo;-1.398226;41.21275
Layana;-1.244285;42.2968
Lécera;-0.7099051;41.20604
Lechón;-1.284122;41.08613
Leciñena;-0.6105711;41.79892
Letux;-0.8041978;41.25518
Litago;-1.751145;41.81446
Lituénigo;-1.761339;41.83528
Lobera de Onsella;-1.022711;42.4778
Longares;-1.168638;41.40359
Longás;-0.9358405;42.48083
Lucena de Jalón;-1.310587;41.55241
Luceni;-1.238942;41.82837
Luesia;-1.021661;42.36987
Luesma;-1.146436;41.16655
Lumpiaque;-1.300083;41.63025
Luna;-0.9318546;42.1665
Maella;0.1398754;41.12497
Magallón;-1.461193;41.83311
Mainar;-1.302247;41.1922
Malanquilla;-1.87526;41.57016
Maleján;-1.548487;41.82794
Mallén;-1.418496;41.90051
Malón;-1.670998;41.95339
Maluenda;-1.614295;41.28719
Manchones;-1.465034;41.14998
Mara;-1.517676;41.28913
María de Huerva;-0.9935882;41.53905
Marracos;-0.7760469;42.09059
Mediana de Aragón;-0.7053687;41.46745
Mequinenza;0.3028557;41.37765
Mesones de Isuela;-1.537185;41.55116
Mezalocha;-1.084933;41.42497
Mianos;-0.9553697;42.58437
Miedes de Aragón;-1.491223;41.25811
Monegrillo;-0.4159632;41.64108
Moneva;-0.8345636;41.12882
Monreal de Ariza;-2.110441;41.29025
Monterde;-1.734744;41.17434
Montón;-1.513659;41.2068
Morata de Jalón;-1.473444;41.47309
Morata de Jiloca;-1.587183;41.24791
Morés;-1.564014;41.47375
Moros;-1.830378;41.39719
Moyuela;-0.9221865;41.1285
Mozota;-1.069631;41.4831
Muel;-1.086437;41.46351
Muela (La);-1.119097;41.58038
Munébrega;-1.705299;41.2516
Murero;-1.481774;41.15878
Murillo de Gállego;-0.7540914;42.33651
Navardún;-1.146918;42.5127
Nigüella;-1.524932;41.53775
Nombrevilla;-1.359756;41.10695
Nonaspe;0.2464202;41.20777
Novallas;-1.693985;41.94646
Novillas;-1.392918;41.93424
Nuévalos;-1.789818;41.21204
Nuez de Ebro;-0.681392;41.5934
Olvés;-1.645912;41.23921
Orcajo;-1.489444;41.10928
Orera;-1.480518;41.29877
Orés;-1.001383;42.27863
Oseja;-1.700389;41.59619
Osera de Ebro;-0.5797311;41.53494
Paniza;-1.21236;41.28468
Paracuellos de Jiloca;-1.639322;41.31345
Paracuellos de la Ribera;-1.562996;41.42469
Pastriz;-0.7817926;41.61824
Pedrola;-1.214005;41.79163
Pedrosas (Las);-0.876332;42.03822
Perdiguera;-0.6316877;41.75367
Piedratajada;-0.8055548;42.1195
Pina de Ebro;-0.5319692;41.48727
Pinseque;-1.103119;41.73702
Pintanos (Los);-1.022003;42.52914
Plasencia de Jalón;-1.229507;41.68133
Pleitas;-1.201795;41.71199
Plenas;-0.9645611;41.11114
Pomer;-1.842308;41.63815
Pozuel de Ariza;-2.153877;41.35161
Pozuelo de Aragón;-1.423838;41.76481
Pradilla de Ebro;-1.264242;41.85991
Puebla de Albortón;-0.8539658;41.38388
Puebla de Alfindén (La);-0.7525974;41.6295
Puendeluna;-0.7571076;42.15305
Purujosa;-1.76452;41.68227
Quinto;-0.4982721;41.42392
Remolinos;-1.176524;41.83844
Retascón;-1.381;41.14454
Ricla;-1.402532;41.50775
Romanos;-1.275405;41.12636
Rueda de Jalón;-1.27299;41.6342
Ruesca;-1.482422;41.28246
Sabiñán;-1.567401;41.44313
Sádaba;-1.272321;42.28138
Salillas de Jalón;-1.324482;41.56659
Salvatierra de Esca;-1.004887;42.66882
Samper del Salz;-0.8231196;41.2346
San Martín de la Virgen de Moncayo;-1.792084;41.83749
San Mateo de Gállego;-0.7690734;41.8306
Santa Cruz de Grío;-1.429943;41.37088
Santa Cruz de Moncayo;-1.757692;41.88181
Santa Eulalia de Gállego;-0.7603972;42.28679
Santed;-1.507787;41.03228
Sástago;-0.3509796;41.3213
Sediles;-1.529476;41.34634
Sestrica;-1.596022;41.4867
Sierra de Luna;-0.9101965;42.04774
